ID,DATA,RISK,TIME_MS
227,54.0975,99.4421,1547511327087
228,60.0285,43.1253,1547511328085
229,62.489,53.9516,1547511329086
230,61.5286,49.7259,1547511330089
231,61.5286,49.7259,1547511331095
232,75.6751,7.7999,1547511332100
233,76.174,7.22969,1547511333093
234,56.5433,27.7907,1547511334082
235,51.5883,97.891,1547511335084
236,45.6781,94.2374,1547511336088
237,39.7339,90.5628,1547511337083
238,35.2327,87.7802,1547511338085
239,38.3309,89.6955,1547511339083
240,38.3309,89.6955,1547511340084
241,43.5843,92.943,1547511341087
242,43.7121,93.022,1547511342090
243,46.7045,94.8719,1547511343093
244,40.8488,91.252,1547511344086
245,48.9128,96.237,1547511345089
246,42.7932,92.454,1547511346091
247,42.7932,92.454,1547511347090
248,39.06,90.1462,1547511348091
249,39.06,90.1462,1547511349085
250,41.5476,91.6839,1547511350079
251,46.8658,94.9716,1547511351081
252,44.5793,93.5581,1547511352091
253,42.21,92.0934,1547511353094
254,41.3982,91.5916,1547511354090
255,41.3982,91.5916,1547511355085
256,41.3982,91.5916,1547511356084
257,34.3898,87.2592,1547511357088
258,29.7609,84.3977,1547511358087
259,36.7767,88.7347,1547511359092
260,45.0054,93.8215,1547511360091
261,45.0054,93.8215,1547511361086
262,52.2328,98.2893,1547511362088
263,46.7891,94.9242,1547511363083
264,43.8697,93.1195,1547511364083
265,38.4795,89.7873,1547511365112
266,38.4795,89.7873,1547511366132
267,38.4795,89.7873,1547511367129
268,38.4795,89.7873,1547511368114
