ID,SYSTOLIC_DATA,DIASTOLIC_DATA,RISK,TIME_MS
187,174.765,120.228,70.894,1547515094218
188,172.411,141.661,74.3641,1547515095222
189,177.331,135.738,73.4052,1547515096218
190,172.972,117.105,70.3884,1547515097222
191,172.972,117.105,70.3884,1547515098218
192,149.011,133.46,73.0363,1547515099216
193,186.069,151.836,76.0115,1547515100218
194,189.878,109.385,69.1385,1547515101215
195,178.822,117.281,70.4169,1547515102211
196,178.822,117.281,70.4169,1547515103215
197,233.601,171.154,79.1392,1547515104216
198,207.172,184.937,81.3708,1547515105219
199,195.953,195.369,83.0598,1547515106221
200,182.548,216.512,86.483,1547515107216
201,176.369,232.614,89.0898,1547515108217
202,106.6,206.107,84.7983,1547515109219
203,143.081,175.821,79.8949,1547515110219
204,159.632,134.014,73.1261,1547515111219
205,135.711,150.461,75.7888,1547515112218
206,147.428,120.084,70.8707,1547515113214
207,170.067,119.365,70.7543,1547515114210
208,177.54,105.93,68.5791,1547515115219
209,173.282,121.794,71.1477,1547515116216
210,191.985,113.797,69.8529,1547515117215
211,173.819,115.686,70.1586,1547515118218
212,173.819,115.686,70.1586,1547515119214
213,193.335,97.6519,67.2389,1547515120217
214,211.492,118.912,70.681,1547515121217
215,211.492,118.912,70.681,1547515122219
216,220.47,154.947,76.5152,1547515123216
217,194.906,161.147,77.519,1547515124215
218,202.254,155.142,76.5468,1547515125220
219,202.254,155.142,76.5468,1547515126218
220,192.433,184.999,81.3808,1547515127212
221,151.855,179.461,80.4842,1547515128220
222,160.005,186.38,81.6044,1547515129217
223,209.068,194.188,82.8685,1547515130215
224,198.769,217.156,86.5871,1547515131216
225,216.46,188.421,81.9348,1547515132219
226,220.02,219.658,86.9923,1547515133215
