first_timestamp,second_timestamp,diff,average,std_dev
"1,54724725735489E+018","1,547247257355E+018",109824,,
"1,54724725835313E+018","1,54724725835323E+018",105728,,
"1,54724725935384E+018","1,54724725935395E+018",108288,,
"1,54724726035453E+018","1,54724726035466E+018",131584,,
"1,54724726136042E+018","1,54724726136053E+018",110592,,
"1,5472472623655E+018","1,54724726236561E+018",111616,,
"1,54724726336312E+018","1,54724726336324E+018",115456,,
"1,54724726436098E+018","1,54724726436108E+018",108800,,
"1,54724726535906E+018","1,54724726535917E+018",110848,,
"1,54724726635805E+018","1,54724726635816E+018",104704,,
"1,54724726735531E+018","1,54724726735545E+018",142848,,
"1,5472472683532E+018","1,54724726835332E+018",123392,,
"1,54724726935321E+018","1,54724726935332E+018",106496,,
"1,54724727035716E+018","1,54724727035728E+018",116736,,
"1,54724727135998E+018","1,5472472713601E+018",114432,,
"1,54724727235605E+018","1,54724727235615E+018",108032,,
"1,54724727335564E+018","1,54724727335574E+018",106496,,
"1,54724727435575E+018","1,54724727435586E+018",109568,,
"1,54724727535561E+018","1,54724727535572E+018",104192,,
"1,54724727635659E+018","1,5472472763567E+018",110336,,
"1,54724727735619E+018","1,5472472773563E+018",112640,,
"1,54724727835301E+018","1,54724727835311E+018",101120,,
"1,54724727935148E+018","1,54724727935159E+018",112128,,
"1,54724728035547E+018","1,54724728035557E+018",102912,,
"1,5472472813575E+018","1,54724728135762E+018",113408,,
"1,54724728235762E+018","1,54724728235773E+018",116224,,
"1,54724728335369E+018","1,5472472833538E+018",115456,,
"1,5472472843525E+018","1,5472472843526E+018",100864,,
"1,54724728534962E+018","1,54724728534972E+018",100096,,
"1,54724728636018E+018","1,54724728636033E+018",147968,,
"1,54724728735943E+018","1,54724728735955E+018",120320,,
"1,54724728835407E+018","1,54724728835418E+018",103424,,
"1,54724728935286E+018","1,54724728935297E+018",113664,,
"1,54724729035779E+018","1,54724729035795E+018",155136,,
"1,54724729136746E+018","1,54724729136758E+018",113408,,
"1,54724729236094E+018","1,54724729236106E+018",115712,,
"1,547247293364E+018","1,54724729336413E+018",132864,,
"1,54724729436088E+018","1,54724729436098E+018",101376,,
"1,5472472963499E+018","1,54724729635001E+018",109312,,
"1,54724729641373E+018","1,54724729641383E+018",99840,,
"1,54724729742326E+018","1,54724729742336E+018",107776,,
"1,54724729842713E+018","1,54724729842724E+018",111360,,
"1,54724729941862E+018","1,54724729941873E+018",116736,,
"1,54724730042027E+018","1,54724730042039E+018",112128,,
"1,5472473014174E+018","1,54724730141751E+018",105728,,
"1,54724730242315E+018","1,54724730242326E+018",108800,,
"1,5472473034227E+018","1,54724730342281E+018",104704,,
"1,54724730441627E+018","1,54724730441638E+018",113152,,
"1,54724730541798E+018","1,5472473054181E+018",111872,,
"1,54724730642016E+018","1,54724730642027E+018",112896,,
"1,54724730742147E+018","1,54724730742158E+018",113920,,
"1,54724730841963E+018","1,54724730841973E+018",101376,,
"1,54724730941597E+018","1,54724730941619E+018",218368,,
"1,54724731041995E+018","1,54724731042007E+018",123648,,
"1,54724731142208E+018","1,5472473114222E+018",118528,,
"1,54724731241675E+018","1,54724731241685E+018",105984,,
"1,54724731341547E+018","1,54724731341558E+018",110848,,
"1,54724731441472E+018","1,54724731441482E+018",99328,,
"1,54724731541557E+018","1,54724731541568E+018",110080,,
"1,54724731641919E+018","1,54724731641931E+018",117760,,
"1,5472473174196E+018","1,54724731741971E+018",113152,,
"1,54724731841821E+018","1,54724731841832E+018",112384,,
"1,54724731941761E+018","1,54724731941773E+018",118016,,
"1,54724732041767E+018","1,54724732041777E+018",98816,,
"1,54724732141792E+018","1,54724732141804E+018",117248,,
"1,54724732242042E+018","1,54724732242054E+018",116736,,
"1,547247323423E+018","1,54724732342315E+018",143616,,
"1,54724732443038E+018","1,54724732443059E+018",208128,,
"1,54724732541669E+018","1,54724732541681E+018",112128,,
"1,54724732641857E+018","1,54724732641869E+018",118528,,
"1,54724732742E+018","1,54724732742012E+018",122880,,
"1,54724732841937E+018","1,5472473284195E+018",136448,,
"1,54724732941766E+018","1,54724732941778E+018",120576,,
"1,54724733042036E+018","1,54724733042047E+018",112640,,
"1,54724733142158E+018","1,5472473314217E+018",116736,,
"1,54724733241782E+018","1,54724733241792E+018",106496,,
"1,54724733341659E+018","1,5472473334167E+018",109056,,
"1,54724733441674E+018","1,54724733441685E+018",109568,,
"1,54724733541933E+018","1,54724733541946E+018",137216,,
"1,54724733642079E+018","1,5472473364209E+018",110592,,
"1,54724733742012E+018","1,54724733742022E+018",103936,,
"1,54724733842064E+018","1,54724733842077E+018",126208,,
"1,54724733942008E+018","1,5472473394202E+018",112128,,
"1,54724734041731E+018","1,54724734041744E+018",125440,,
"1,54724734141769E+018","1,5472473414178E+018",116480,,
"1,54724734241851E+018","1,54724734241862E+018",109824,,
"1,54724734341938E+018","1,54724734341952E+018",142336,,
"1,54724734441854E+018","1,54724734441866E+018",114432,,
"1,54724734541785E+018","1,54724734541796E+018",108032,,
"1,54724734641615E+018","1,54724734641626E+018",108288,,
"1,54724734741545E+018","1,54724734741556E+018",110592,,
"1,54724734842726E+018","1,54724734842737E+018",109568,,
"1,5472473494272E+018","1,54724734942731E+018",111360,,
"1,54724735041287E+018","1,54724735041297E+018",94720,,
"1,54724735141163E+018","1,54724735141174E+018",112128,,
"1,54724735241742E+018","1,54724735241754E+018",118528,,
"1,54724735341573E+018","1,54724735341583E+018",104960,,
"1,5472473544144E+018","1,54724735441451E+018",112640,,
"1,54724735541556E+018","1,54724735541567E+018",110080,,
"1,54724735641537E+018","1,54724735641552E+018",150272,,
"1,54724735741241E+018","1,54724735741251E+018",97280,,
"1,5472473584088E+018","1,54724735840891E+018",104448,,
"1,54724735941155E+018","1,54724735941166E+018",110080,,
"1,54724736041806E+018","1,54724736041818E+018",115968,,
"1,54724736141963E+018","1,54724736141974E+018",107264,,
"1,54724736241703E+018","1,54724736241714E+018",110592,,
"1,54724736341829E+018","1,54724736341841E+018",114432,,
"1,54724736441778E+018","1,54724736441789E+018",106240,,
"1,54724736541688E+018","1,54724736541699E+018",107776,,
"1,54724736642091E+018","1,54724736642101E+018",106240,,
"1,54724736741567E+018","1,54724736741577E+018",99328,,
"1,54724736841624E+018","1,54724736841635E+018",109824,,
"1,54724736942298E+018","1,54724736942309E+018",110336,,
"1,54724737041615E+018","1,54724737041623E+018",79360,,
"1,5472473714115E+018","1,5472473714116E+018",101632,,
"1,54724737241882E+018","1,54724737241893E+018",111616,,
"1,54724737341822E+018","1,54724737341833E+018",104192,,
"1,54724737441696E+018","1,54724737441707E+018",108544,,
"1,54724737541731E+018","1,54724737541742E+018",110080,,
"1,54724737641684E+018","1,54724737641694E+018",103936,,
"1,54724737741696E+018","1,54724737741707E+018",108288,,
"1,5472473784173E+018","1,54724737841741E+018",109568,,
"1,54724737941951E+018","1,54724737941962E+018",111872,,
"1,54724738042048E+018","1,5472473804206E+018",112384,,
"1,54724738142115E+018","1,54724738142125E+018",108032,,
"1,54724738242017E+018","1,54724738242028E+018",108544,,
"1,54724738341799E+018","1,54724738341809E+018",107008,,
"1,54724738441525E+018","1,54724738441535E+018",97280,,
"1,54724738541619E+018","1,54724738541631E+018",119296,,
"1,54724738642314E+018","1,54724738642325E+018",116224,,
"1,54724738742269E+018","1,5472473874228E+018",111872,,
"1,54724738841947E+018","1,54724738841958E+018",103680,,
"1,54724738941638E+018","1,54724738941649E+018",113664,,
"1,54724739141636E+018","1,54724739141647E+018",112128,,
"1,54724739241113E+018","1,54724739241125E+018",119808,,
"1,54724739247705E+018","1,54724739247715E+018",99840,,
"1,54724739348136E+018","1,54724739348148E+018",114176,,
"1,54724739448616E+018","1,54724739448627E+018",111360,,
"1,54724739548572E+018","1,54724739548588E+018",157184,,
"1,54724739648278E+018","1,54724739648289E+018",107264,,
"1,54724739748238E+018","1,54724739748247E+018",94720,,
"1,54724739847403E+018","1,54724739847414E+018",109312,,
"1,54724739947521E+018","1,54724739947531E+018",105984,,
"1,54724740048227E+018","1,54724740048238E+018",110592,,
"1,54724740148315E+018","1,54724740148326E+018",107520,,
"1,54724740248319E+018","1,54724740248331E+018",113152,,
"1,5472474034832E+018","1,54724740348331E+018",107264,,
"1,54724740448114E+018","1,54724740448124E+018",104960,,
"1,54724740548283E+018","1,54724740548294E+018",111360,,
"1,54724740648536E+018","1,54724740648547E+018",111872,,
"1,54724740749049E+018","1,5472474074906E+018",116480,,
"1,54724740848291E+018","1,54724740848301E+018",105728,,
"1,54724740948424E+018","1,54724740948436E+018",115200,,
"1,54724741048581E+018","1,54724741048593E+018",112640,,
"1,54724741148644E+018","1,54724741148655E+018",115968,,
"1,54724741248685E+018","1,54724741248696E+018",111616,,
"1,5472474134864E+018","1,54724741348652E+018",114176,,
"1,54724741448653E+018","1,54724741448663E+018",107264,,
"1,54724741548519E+018","1,5472474154853E+018",105472,,
"1,54724741648297E+018","1,54724741648308E+018",111104,,
"1,54724741748219E+018","1,54724741748229E+018",106752,,
"1,54724741848321E+018","1,54724741848333E+018",110592,,
"1,54724741948163E+018","1,54724741948174E+018",105728,,
"1,54724742048129E+018","1,5472474204814E+018",105984,,
"1,54724742148317E+018","1,54724742148329E+018",115200,,
"1,54724742248252E+018","1,54724742248261E+018",95744,,
"1,54724742348292E+018","1,54724742348304E+018",117760,,
"1,54724742448383E+018","1,54724742448394E+018",118016,,
"1,54724742548605E+018","1,54724742548616E+018",110592,,
"1,5472474264836E+018","1,5472474264837E+018",103936,,
"1,54724742748237E+018","1,54724742748249E+018",117504,,
"1,54724742848567E+018","1,54724742848578E+018",110080,,
"1,54724742948453E+018","1,54724742948464E+018",113408,,
"1,54724743048422E+018","1,54724743048433E+018",115456,,
"1,54724743148292E+018","1,54724743148303E+018",105728,,
"1,54724743248106E+018","1,54724743248117E+018",104192,,
"1,54724743349032E+018","1,54724743349043E+018",102912,,
"1,54724743448303E+018","1,54724743448315E+018",118528,,
"1,5472474354834E+018","1,54724743548352E+018",123136,,
"1,54724743648209E+018","1,5472474364822E+018",111616,,
"1,54724743748415E+018","1,54724743748426E+018",108800,,
"1,54724743848427E+018","1,54724743848439E+018",123392,,
"1,5472474394815E+018","1,54724743948161E+018",103680,,
"1,54724744048251E+018","1,54724744048262E+018",111872,,
"1,54724744148292E+018","1,54724744148303E+018",116480,,
"1,5472474424829E+018","1,54724744248301E+018",106496,,
"1,54724744348221E+018","1,54724744348233E+018",115200,,
"1,5472474444823E+018","1,54724744448241E+018",110592,,
"1,54724744548324E+018","1,54724744548336E+018",118272,,
"1,54724744648408E+018","1,54724744648418E+018",98816,,
"1,54724744748314E+018","1,54724744748325E+018",113408,,
"1,54724744849071E+018","1,54724744849081E+018",97024,,
"1,54724744949759E+018","1,5472474494977E+018",115968,,
"1,54724745048111E+018","1,54724745048122E+018",104192,,
"1,5472474514817E+018","1,54724745148182E+018",114688,,
"1,54724745248787E+018","1,54724745248799E+018",113664,,
"1,54724745348878E+018","1,54724745348889E+018",112640,,
"1,54724745449045E+018","1,54724745449056E+018",112640,,
"1,5472474554853E+018","1,54724745548541E+018",106496,,
"1,54724745648158E+018","1,5472474564817E+018",115712,,
"1,54724745748286E+018","1,54724745748298E+018",117760,,
"1,54724745848385E+018","1,54724745848396E+018",112384,,
"1,54724745948506E+018","1,54724745948518E+018",120320,,
"1,54724746048831E+018","1,54724746048843E+018",113152,,
"1,54724746148654E+018","1,54724746148665E+018",111872,,
"1,5472474624854E+018","1,54724746248558E+018",186624,,
"1,54724746447137E+018","1,54724746447146E+018",92672,,
"1,54724746452861E+018","1,54724746452869E+018",78848,,
"1,54724746553853E+018","1,54724746553862E+018",88320,,
"1,54724746653906E+018","1,54724746653914E+018",80640,,
