first_timestamp,second_timestamp,diff,average,std_dev
"1,54724623493133E+018","1,54724623493146E+018",129792,,
"1,5472462359384E+018","1,54724623593851E+018",109056,,
"1,54724623694132E+018","1,54724623694144E+018",114688,,
"1,54724623794489E+018","1,54724623794501E+018",121856,,
"1,54724623893558E+018","1,54724623893566E+018",76800,,
"1,54724623992693E+018","1,54724623992701E+018",79104,,
"1,54724624092436E+018","1,54724624092444E+018",76288,,
"1,54724624193826E+018","1,54724624193838E+018",118272,,
"1,547246242948E+018","1,54724624294812E+018",121088,,
"1,54724624394176E+018","1,54724624394188E+018",114944,,
"1,54724624494153E+018","1,54724624494164E+018",112128,,
"1,54724624593859E+018","1,5472462459387E+018",105984,,
"1,54724624693843E+018","1,54724624693855E+018",121088,,
"1,54724624794226E+018","1,54724624794236E+018",99584,,
"1,54724624894217E+018","1,54724624894228E+018",112128,,
"1,54724624994313E+018","1,54724624994324E+018",112128,,
"1,54724625094151E+018","1,54724625094162E+018",112384,,
"1,54724625194139E+018","1,54724625194151E+018",120064,,
"1,54724625294128E+018","1,54724625294138E+018",105472,,
"1,54724625393859E+018","1,5472462539387E+018",110336,,
"1,54724625494002E+018","1,54724625494013E+018",108288,,
"1,54724625594254E+018","1,54724625594265E+018",113920,,
"1,54724625694258E+018","1,54724625694272E+018",133376,,
"1,54724625794333E+018","1,54724625794346E+018",134912,,
"1,54724625894797E+018","1,54724625894809E+018",119552,,
"1,54724625993952E+018","1,54724625993961E+018",92160,,
"1,5472462609367E+018","1,54724626093681E+018",108800,,
"1,54724626194423E+018","1,54724626194435E+018",118528,,
"1,54724626294405E+018","1,54724626294416E+018",114688,,
"1,54724626394059E+018","1,54724626394071E+018",113920,,
"1,54724626494007E+018","1,54724626494019E+018",119552,,
"1,54724626594084E+018","1,54724626594096E+018",120832,,
"1,54724626693997E+018","1,54724626694008E+018",111616,,
"1,54724626793886E+018","1,54724626793897E+018",118528,,
"1,54724626894189E+018","1,54724626894202E+018",131072,,
"1,54724626994104E+018","1,54724626994115E+018",114176,,
"1,54724627093739E+018","1,54724627093749E+018",104448,,
"1,54724627193997E+018","1,54724627194008E+018",112128,,
"1,54724627294331E+018","1,54724627294345E+018",139008,,
"1,54724627393813E+018","1,54724627393823E+018",99328,,
"1,54724627494007E+018","1,54724627494018E+018",107776,,
"1,54724627593597E+018","1,54724627593608E+018",106240,,
"1,54724627694168E+018","1,54724627694186E+018",178432,,
"1,5472462779437E+018","1,54724627794381E+018",115712,,
"1,54724627893989E+018","1,54724627894006E+018",171520,,
"1,54724627993938E+018","1,54724627993952E+018",136448,,
"1,54724628094038E+018","1,5472462809405E+018",114432,,
"1,54724628194873E+018","1,54724628194885E+018",124416,,
"1,54724628294098E+018","1,54724628294108E+018",104192,,
"1,54724628394058E+018","1,54724628394069E+018",112384,,
"1,54724628493782E+018","1,54724628493792E+018",91392,,
"1,5472462859321E+018","1,5472462859322E+018",97792,,
"1,54724628693627E+018","1,54724628693637E+018",102912,,
"1,54724628793626E+018","1,54724628793637E+018",107776,,
"1,54724628894056E+018","1,54724628894067E+018",112384,,
"1,54724628993953E+018","1,54724628993964E+018",107520,,
"1,5472462909378E+018","1,54724629093792E+018",113408,,
"1,54724629193559E+018","1,54724629193567E+018",80640,,
"1,54724629293409E+018","1,54724629293421E+018",121344,,
"1,54724629394131E+018","1,54724629394143E+018",118784,,
"1,54724629494202E+018","1,54724629494213E+018",112896,,
"1,54724629594073E+018","1,54724629594083E+018",102656,,
"1,54724629693911E+018","1,54724629693921E+018",106240,,
"1,54724629794055E+018","1,54724629794066E+018",113664,,
"1,5472462989434E+018","1,54724629894352E+018",124416,,
"1,54724629994286E+018","1,54724629994296E+018",99328,,
"1,54724630094301E+018","1,54724630094313E+018",120064,,
"1,54724630194132E+018","1,5472463019414E+018",81920,,
"1,54724630293392E+018","1,54724630293403E+018",102656,,
"1,5472463039394E+018","1,54724630393953E+018",123648,,
"1,54724630493844E+018","1,54724630493854E+018",97280,,
"1,54724630593543E+018","1,54724630593554E+018",105216,,
"1,54724630694141E+018","1,54724630694152E+018",110848,,
"1,54724630794123E+018","1,54724630794133E+018",104448,,
"1,54724630893446E+018","1,54724630893456E+018",98048,,
"1,54724630993806E+018","1,54724630993817E+018",115968,,
"1,54724631093922E+018","1,54724631093934E+018",110848,,
"1,54724631193742E+018","1,54724631193752E+018",102144,,
"1,54724631293517E+018","1,54724631293528E+018",109312,,
"1,54724631393855E+018","1,54724631393866E+018",110336,,
"1,5472463149453E+018","1,54724631494541E+018",109056,,
"1,54724631593675E+018","1,54724631593685E+018",103680,,
"1,54724631693956E+018","1,54724631693968E+018",113152,,
"1,54724631793909E+018","1,54724631793918E+018",90368,,
"1,54724631893353E+018","1,54724631893364E+018",107264,,
"1,54724631993723E+018","1,54724631993734E+018",103936,,
"1,54724632093781E+018","1,54724632093792E+018",113152,,
"1,54724632194429E+018","1,54724632194441E+018",123392,,
"1,54724632294025E+018","1,54724632294036E+018",108800,,
"1,54724632393969E+018","1,5472463239398E+018",113152,,
"1,54724632493945E+018","1,54724632493956E+018",105472,,
"1,54724632593643E+018","1,54724632593653E+018",101888,,
"1,54724632693927E+018","1,54724632693941E+018",135680,,
"1,54724632793941E+018","1,54724632793952E+018",107008,,
"1,54724632893782E+018","1,54724632893794E+018",115968,,
"1,54724632994324E+018","1,54724632994334E+018",92672,,
"1,54724633094089E+018","1,54724633094099E+018",96768,,
"1,5472463319373E+018","1,54724633193741E+018",113920,,
"1,54724633293737E+018","1,54724633293746E+018",97280,,
"1,54724633393751E+018","1,54724633393763E+018",113408,,
"1,54724633493693E+018","1,54724633493703E+018",100608,,
"1,5472463359363E+018","1,5472463359364E+018",99840,,
"1,54724633694168E+018","1,54724633694179E+018",111872,,
"1,54724633794048E+018","1,54724633794058E+018",106496,,
"1,54724633893585E+018","1,54724633893596E+018",102400,,
"1,54724633994077E+018","1,54724633994087E+018",101120,,
"1,54724634094113E+018","1,54724634094125E+018",111616,,
"1,54724634193768E+018","1,54724634193778E+018",105472,,
"1,54724634294006E+018","1,54724634294017E+018",110592,,
"1,54724634394386E+018","1,54724634394398E+018",117248,,
"1,54724634494566E+018","1,54724634494577E+018",109568,,
"1,54724634594153E+018","1,54724634594163E+018",105728,,
"1,54724634694035E+018","1,54724634694046E+018",114944,,
"1,54724634793825E+018","1,54724634793836E+018",109056,,
"1,54724634893546E+018","1,54724634893557E+018",104192,,
"1,54724634993695E+018","1,54724634993706E+018",107776,,
"1,54724635093859E+018","1,54724635093869E+018",106752,,
"1,54724635193636E+018","1,54724635193647E+018",110080,,
"1,54724635293835E+018","1,54724635293847E+018",114432,,
"1,54724635393988E+018","1,54724635393999E+018",107008,,
"1,54724635493789E+018","1,54724635493801E+018",119552,,
"1,54724635593996E+018","1,54724635594007E+018",105984,,
"1,54724635693835E+018","1,54724635693847E+018",116736,,
"1,5472463579449E+018","1,54724635794501E+018",111360,,
"1,54724635894284E+018","1,54724635894296E+018",120576,,
"1,54724635994178E+018","1,54724635994189E+018",106496,,
"1,54724636094121E+018","1,54724636094147E+018",257280,,
"1,54724636193708E+018","1,5472463619372E+018",119552,,
"1,54724636294149E+018","1,5472463629416E+018",111872,,
"1,54724636394102E+018","1,54724636394115E+018",122112,,
"1,54724636494169E+018","1,54724636494184E+018",151552,,
"1,54724636593437E+018","1,54724636593446E+018",90880,,
"1,54724636693267E+018","1,54724636693278E+018",107008,,
"1,54724636793628E+018","1,54724636793638E+018",98816,,
"1,54724636893628E+018","1,54724636893638E+018",103424,,
"1,54724636993849E+018","1,54724636993861E+018",116224,,
"1,54724637093628E+018","1,54724637093636E+018",85504,,
"1,54724637193195E+018","1,54724637193206E+018",104704,,
"1,54724637293613E+018","1,54724637293623E+018",97792,,
"1,54724637393464E+018","1,54724637393474E+018",102656,,
"1,54724637493346E+018","1,54724637493356E+018",101120,,
"1,54724637593559E+018","1,5472463759357E+018",108544,,
"1,5472463769369E+018","1,547246376937E+018",104704,,
"1,54724637793537E+018","1,5472463779355E+018",135680,,
"1,54724637893585E+018","1,54724637893596E+018",103936,,
"1,54724637993867E+018","1,54724637993878E+018",115712,,
"1,54724638094107E+018","1,54724638094119E+018",110848,,
"1,54724638194089E+018","1,547246381941E+018",114176,,
"1,54724638294086E+018","1,54724638294098E+018",114176,,
"1,54724638394398E+018","1,54724638394409E+018",109824,,
"1,54724638494413E+018","1,54724638494424E+018",102400,,
"1,54724638593653E+018","1,54724638593664E+018",103936,,
"1,54724638693818E+018","1,5472463869383E+018",114688,,
"1,54724638793972E+018","1,54724638793983E+018",109824,,
"1,54724638894169E+018","1,54724638894181E+018",118272,,
"1,54724638994286E+018","1,54724638994297E+018",113152,,
"1,54724639094349E+018","1,54724639094362E+018",121088,,
"1,54724639194537E+018","1,54724639194549E+018",128000,,
"1,54724639294191E+018","1,54724639294206E+018",151296,,
"1,54724639394094E+018","1,54724639394112E+018",178944,,
"1,54724639494651E+018","1,54724639494663E+018",114432,,
"1,54724639594437E+018","1,54724639594448E+018",115200,,
"1,54724639694294E+018","1,54724639694304E+018",103168,,
"1,54724639794231E+018","1,54724639794243E+018",115968,,
"1,54724639894331E+018","1,54724639894342E+018",118784,,
"1,54724639993803E+018","1,54724639993813E+018",108800,,
"1,54724640094054E+018","1,54724640094068E+018",134400,,
"1,54724640194529E+018","1,5472464019454E+018",118784,,
"1,54724640294127E+018","1,54724640294144E+018",166144,,
"1,54724640394348E+018","1,5472464039436E+018",113920,,
"1,54724640494997E+018","1,54724640495008E+018",107776,,
"1,54724640594485E+018","1,54724640594497E+018",123648,,
"1,54724640694294E+018","1,54724640694306E+018",121856,,
"1,54724640794459E+018","1,5472464079447E+018",112384,,
"1,54724640894139E+018","1,5472464089415E+018",110592,,
"1,54724640993995E+018","1,54724640994006E+018",108800,,
"1,5472464109415E+018","1,54724641094162E+018",112384,,
"1,54724641194187E+018","1,54724641194198E+018",111616,,
"1,5472464129476E+018","1,54724641294771E+018",115456,,
"1,5472464139459E+018","1,54724641394603E+018",124928,,
"1,54724641494336E+018","1,54724641494349E+018",136448,,
"1,54724641594464E+018","1,54724641594474E+018",98560,,
"1,54724641694238E+018","1,5472464169425E+018",121088,,
"1,54724641794432E+018","1,54724641794444E+018",117760,,
"1,54724641894445E+018","1,54724641894455E+018",102400,,
"1,54724641993392E+018","1,54724641993402E+018",93696,,
"1,54724642092678E+018","1,54724642092689E+018",105472,,
"1,54724642192884E+018","1,54724642192892E+018",82176,,
"1,5472464229317E+018","1,54724642293183E+018",125952,,
"1,54724642393917E+018","1,54724642393929E+018",112384,,
"1,54724642493386E+018","1,54724642493394E+018",79104,,
"1,54724642592923E+018","1,54724642592932E+018",94976,,
"1,54724642693772E+018","1,54724642693783E+018",109312,,
"1,54724642794147E+018","1,54724642794158E+018",110848,,
"1,54724642894467E+018","1,54724642894478E+018",114944,,
"1,5472464299466E+018","1,54724642994671E+018",111872,,
"1,54724643094435E+018","1,54724643094446E+018",118784,,
"1,54724643193909E+018","1,54724643193919E+018",106240,,
"1,54724643293804E+018","1,54724643293815E+018",113152,,
"1,54724643393469E+018","1,54724643393478E+018",85760,,
"1,54724643493052E+018","1,54724643493062E+018",99072,,
"1,5472464359365E+018","1,5472464359366E+018",102912,,
"1,54724643693659E+018","1,54724643693669E+018",98560,,
"1,54724643793797E+018","1,54724643793805E+018",77824,,
"1,54724643893806E+018","1,54724643893817E+018",104448,,
"1,54724643993977E+018","1,54724643993988E+018",111872,,
"1,54724644093643E+018","1,54724644093651E+018",79360,,
"1,54724644193201E+018","1,54724644193212E+018",115712,,
"1,54724644294401E+018","1,54724644294412E+018",115200,,
"1,54724644393709E+018","1,54724644393717E+018",87296,,
"1,54724644492898E+018","1,54724644492906E+018",80128,,
"1,54724644592933E+018","1,54724644592942E+018",84736,,
"1,54724644693353E+018","1,54724644693363E+018",104448,,
"1,54724644793563E+018","1,54724644793572E+018",93696,,
"1,54724644893507E+018","1,54724644893518E+018",111872,,
"1,54724644993505E+018","1,54724644993515E+018",99072,,
"1,54724645092951E+018","1,54724645092959E+018",81152,,
"1,54724645192674E+018","1,54724645192682E+018",73984,,
"1,54724645293255E+018","1,54724645293267E+018",118272,,
"1,54724645394129E+018","1,5472464539414E+018",112128,,
"1,54724645493428E+018","1,54724645493435E+018",78080,,
"1,54724645593377E+018","1,54724645593388E+018",105728,,
"1,54724645694024E+018","1,54724645694036E+018",115968,,
"1,54724645794276E+018","1,54724645794288E+018",121344,,
"1,54724645894169E+018","1,5472464589418E+018",105984,,
"1,54724645993593E+018","1,54724645993606E+018",128256,,
"1,54724646093752E+018","1,54724646093764E+018",120064,,
"1,54724646194243E+018","1,54724646194254E+018",114688,,
"1,54724646294111E+018","1,54724646294123E+018",114944,,
"1,54724646394378E+018","1,54724646394389E+018",110592,,
"1,54724646494695E+018","1,54724646494707E+018",119296,,
"1,54724646594465E+018","1,54724646594477E+018",118784,,
"1,54724646694365E+018","1,54724646694377E+018",119296,,
"1,5472464679451E+018","1,54724646794521E+018",116480,,
"1,54724646894349E+018","1,54724646894361E+018",121344,,
"1,54724646994322E+018","1,54724646994333E+018",116480,,
"1,54724647094183E+018","1,54724647094196E+018",128000,,
"1,54724647194084E+018","1,54724647194095E+018",109824,,
"1,54724647293974E+018","1,54724647293984E+018",105472,,
"1,54724647394119E+018","1,5472464739413E+018",113152,,
"1,54724647494277E+018","1,54724647494289E+018",115456,,
"1,547246475943E+018","1,54724647594314E+018",137984,,
"1,54724647694066E+018","1,54724647694077E+018",111104,,
"1,54724647794161E+018","1,54724647794177E+018",161536,,
"1,54724647894247E+018","1,54724647894261E+018",132864,,
"1,54724647994661E+018","1,54724647994672E+018",116736,,
"1,54724648094305E+018","1,54724648094317E+018",118272,,
"1,54724648194249E+018","1,54724648194261E+018",116736,,
"1,54724648294444E+018","1,54724648294456E+018",120064,,
"1,54724648394275E+018","1,54724648394287E+018",119552,,
"1,54724648494124E+018","1,54724648494139E+018",151552,,
"1,54724648594207E+018","1,54724648594219E+018",117760,,
"1,54724648694354E+018","1,54724648694363E+018",90624,,
"1,54724648793209E+018","1,54724648793217E+018",84992,,
