ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms)
93,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646009298,92451
94,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646010299,93452
95,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646011300,94453
96,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646012303,95456
97,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646013311,96464
98,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646014312,97465
99,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646015306,98459
100,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646016305,99458
101,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646017307,100460
102,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646018311,101464
103,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646019307,102460
104,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646020302,103455
105,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646021310,104463
106,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646022309,105462
107,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646023312,106465
108,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646024309,107462
109,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646025300,108453
110,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646026298,109451
111,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646027297,110450
112,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646028307,111460
113,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646029298,112451
114,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646030290,113443
115,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646031298,114451
116,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646032305,115458
117,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646033306,116459
118,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646034306,117459
119,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646035303,118456
120,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646036304,119457
121,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646037302,120455
122,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646038307,121460
123,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646039298,122451
124,0.941919,0.55981,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646041131,124284
125,0.941919,0.55981,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646043023,126176
126,0.941919,0.55981,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646044096,127249
127,0.909292,0.495453,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646045022,128175
128,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646045124,128277
129,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646045315,128468
130,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646046303,129456
131,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646047292,130445
132,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646048313,131466
133,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646049317,132470
134,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646050314,133467
135,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646051311,134464
136,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646052314,135467
137,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646053322,136475
138,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646054321,137474
139,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646055314,138467
140,0.839607,0.398382,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646057180,140333
141,0.839607,0.398382,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646059009,142162
142,0.839607,0.398382,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646059961,143114
143,0.883849,0.459042,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646060950,144103
144,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646061128,144281
145,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646061321,144474
146,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646062319,145472
147,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646063322,146475
148,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646064316,147469
149,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646065314,148467
150,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646066318,149471
151,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646067319,150472
152,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646068309,151462
153,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646069310,152463
154,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646070320,153473
155,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646071321,154474
156,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646072317,155470
157,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646073320,156473
158,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646074318,157471
159,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646075316,158469
160,0.892817,0.472661,FALSE,TRUE,TRUE,TRUE,NORMAL STATE,646076318,159471
161,0.614104,0.172498,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646078128,161281
162,0.614104,0.172498,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646079945,163098
163,0.614104,0.172498,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646080946,164099
164,0.614104,0.172498,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646081951,165104
165,0.882303,0.473359,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646082132,165285
166,0.882303,0.473359,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646082309,165462
167,0.882303,0.473359,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646083308,166461
168,0.882303,0.473359,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646084310,167463
169,0.882303,0.473359,FALSE,TRUE,FALSE,TRUE,NORMAL STATE,646085310,168463
170,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646087150,170303
171,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646088980,172133
172,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646089955,173108
173,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646090952,174105
174,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646091953,175106
175,0.380543,0.0725789,FALSE,FALSE,FALSE,TRUE,NORMAL STATE,646092955,176108
176,0.581814,0.151902,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646093955,177108
177,0.581814,0.151902,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646095029,178182
178,0.581814,0.151902,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646096031,179184
179,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646096134,179287
180,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646096316,179469
181,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646097313,180466
182,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646098316,181469
183,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646099319,182472
184,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646100308,183461
185,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646101304,184457
186,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646102313,185466
187,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646103313,186466
188,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646104310,187463
189,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646105319,188472
190,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646106319,189472
191,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646107318,190471
192,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646108312,191465
193,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646109314,192467
194,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646110319,193472
195,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646111315,194468
196,0.882303,0.473359,TRUE,FALSE,FALSE,TRUE,NORMAL STATE,646112306,195459
197,0.96731,0.617203,TRUE,FALSE,TRUE,TRUE,NORMAL STATE,646114125,197278
198,0.96731,0.617203,TRUE,FALSE,TRUE,TRUE,NORMAL STATE,646115955,199108
